index_name,date,open,high,low,close,volume,change_pct
KSE100,2018-07-04,41548.23,41548.23,40274.72,40345.68,74720000,-2.93
KSE100,2018-07-05,40350.51,40755.22,40106.01,40238.81,93330000,-0.26
KSE100,2018-07-06,40223.75,40435.97,40028.64,40284.14,75860000,0.11
KSE100,2018-07-09,40340.52,40372.90,39067.15,39288.48,75600000,-2.47
KSE100,2018-07-10,39261.36,39569.79,38561.31,39452.81,116620000,0.42
KSE100,2018-07-11,39467.64,40061.59,39209.40,39586.76,72460000,0.34
KSE100,2018-07-12,39570.24,39916.44,39236.73,39875.12,59180000,0.73
KSE100,2018-07-13,39856.68,40388.55,39851.61,40271.00,87180000,0.99
KSE100,2018-07-16,40394.30,40464.86,39396.37,39665.77,93220000,-1.50
KSE100,2018-07-17,39658.99,40012.61,39330.88,39932.98,86400000,0.67
KSE100,2018-07-18,40017.55,40980.30,40005.24,40897.90,131270000,2.42
KSE100,2018-07-19,41298.73,41896.08,41298.73,41795.59,178970000,2.19
KSE100,2018-07-20,41810.96,41810.96,41157.45,41221.75,116450000,-1.37
KSE100,2018-07-23,41217.85,41219.17,40418.18,40463.98,61170000,-1.84
KSE100,2018-07-24,40494.45,41461.83,40487.07,41339.22,107580000,2.16
KSE100,2018-07-26,42106.57,42136.06,41696.26,42089.16,129860000,1.81
KSE100,2018-07-27,42089.56,42845.49,42014.05,42786.45,187530000,1.66
KSE100,2018-07-30,43045.59,43605.04,43045.59,43556.63,176410000,1.80
KSE100,2018-07-31,43638.77,43638.86,42603.43,42712.43,158010000,-1.94
KSE100,2018-08-01,42742.89,42940.53,42527.44,42810.04,123660000,0.23
KSE100,2018-08-02,42936.70,42976.17,42286.20,42330.32,170120000,-1.12
KSE100,2018-08-03,42233.74,42553.37,42097.07,42505.05,114140000,0.41
KSE100,2018-08-06,42564.41,42854.32,42453.88,42808.66,76540000,0.71
KSE100,2018-08-07,42838.30,42993.18,42705.04,42760.13,129180000,-0.11
KSE100,2018-08-08,42784.80,42857.12,42639.24,42731.86,92950000,-0.07
KSE100,2018-08-09,42760.66,42960.94,42696.35,42923.95,107400000,0.45
KSE100,2018-08-10,42957.10,43115.52,42798.88,42842.18,137710000,-0.19
KSE100,2018-08-13,42813.29,42857.58,42594.14,42637.58,87290000,-0.48
KSE100,2018-08-15,42764.95,42852.57,42368.48,42446.56,74880000,-0.45
KSE100,2018-08-16,42422.98,42483.11,41750.54,41960.80,83620000,-1.14
KSE100,2018-08-17,42006.53,42552.84,41991.98,42446.62,111780000,1.16
KSE100,2018-08-20,42610.88,42701.54,42309.05,42425.10,71270000,-0.05
KSE100,2018-08-24,42445.43,42618.16,42280.54,42588.29,49170000,0.38
KSE100,2018-08-27,42618.01,42871.15,42618.01,42745.78,106930000,0.37
KSE100,2018-08-28,42730.05,42843.36,42516.35,42544.47,75610000,-0.47
KSE100,2018-08-29,42564.34,42628.34,42157.63,42249.44,58720000,-0.69
KSE100,2018-08-30,42261.44,42273.52,41659.26,41863.52,85930000,-0.91
KSE100,2018-08-31,41888.23,42006.03,41626.70,41742.24,88500000,-0.29
KSE100,2018-09-03,41731.76,41736.28,41192.04,41581.96,80840000,-0.38
KSE100,2018-09-04,41594.98,41790.77,41555.96,41753.89,65129999,0.41
KSE100,2018-09-05,41766.77,41805.34,41495.41,41620.96,70460000,-0.32
KSE100,2018-09-06,41609.97,41715.01,41223.56,41266.39,97340000,-0.85
KSE100,2018-09-07,41329.63,41416.74,40793.70,40854.77,70050000,-1.00
KSE100,2018-09-10,40860.60,40927.49,40369.17,40684.05,60270000,-0.42
KSE100,2018-09-11,40723.40,40943.19,40519.03,40759.53,77720000,0.19
KSE100,2018-09-12,40768.98,40824.38,40424.09,40522.04,69640000,-0.58
KSE100,2018-09-13,40498.05,41150.41,40339.04,41049.91,93500000,1.30
KSE100,2018-09-14,41147.91,41230.69,40790.06,40920.31,80630000,-0.32
KSE100,2018-09-17,40933.53,40961.36,40255.23,40520.47,69400000,-0.98
KSE100,2018-09-18,40540.53,41270.43,40438.03,41238.07,83320000,1.77
KSE100,2018-09-19,41299.73,41357.34,41100.58,41320.13,95320000,0.20
KSE100,2018-09-24,41394.97,41533.64,40899.28,41004.55,54850000,-0.76
KSE100,2018-09-25,41018.81,41193.18,40957.32,41036.30,54640000,0.08
KSE100,2018-09-26,41073.37,41139.37,40717.78,40909.91,77040000,-0.31
KSE100,2018-09-27,40904.34,40972.79,40383.23,40851.80,95300000,-0.14
KSE100,2018-09-28,40862.69,41047.08,40622.11,40998.59,98750000,0.36
KSE100,2018-10-01,40985.03,41029.06,40709.29,40929.44,71480000,-0.17
KSE100,2018-10-02,40974.07,41214.48,40739.76,40800.25,66599999,-0.32
KSE100,2018-10-03,40818.60,40838.86,40471.30,40560.19,52640000,-0.59
KSE100,2018-10-04,40568.92,40603.73,39993.98,40087.12,54990000,-1.17
KSE100,2018-10-05,40081.75,40136.32,39030.03,39226.35,87370000,-2.15
KSE100,2018-10-08,39224.88,39297.31,37769.61,37898.29,113820000,-3.39
KSE100,2018-10-09,37965.23,39027.34,37965.23,38504.84,125040000,1.60
KSE100,2018-10-10,38551.30,38826.80,37894.09,38792.09,112570000,0.75
KSE100,2018-10-11,38743.35,38743.35,38256.70,38398.30,84710000,-1.02
KSE100,2018-10-12,38445.08,38445.08,37405.40,37517.93,92220000,-2.29
KSE100,2018-10-15,37453.24,37575.89,36274.25,36767.57,105520000,-2.00
KSE100,2018-10-16,36784.07,37339.49,36491.56,36663.38,92130000,-0.28
KSE100,2018-10-17,36686.20,37704.08,36684.95,37647.34,101310000,2.68
KSE100,2018-10-18,37806.08,38189.16,37438.38,37982.25,116460000,0.89
KSE100,2018-10-19,38019.32,38467.41,37759.95,38430.27,115560000,1.18
KSE100,2018-10-22,38505.97,38783.87,38266.93,38345.42,138850000,-0.22
KSE100,2018-10-23,38345.42,38365.32,37582.69,37714.90,117840000,-1.64
KSE100,2018-10-24,38580.29,39296.33,38580.29,39271.12,167680000,4.13
KSE100,2018-10-25,39697.70,40069.40,39409.49,39631.91,200460000,0.92
KSE100,2018-10-26,39736.39,40604.91,39375.42,40556.45,237220000,2.33
KSE100,2018-10-29,40556.45,41513.63,40556.45,41453.76,279100000,2.21
KSE100,2018-10-30,41648.88,41792.81,41366.58,41609.03,220160000,0.37
KSE100,2018-10-31,41611.95,41825.55,41237.48,41649.36,178970000,0.10
KSE100,2018-11-01,41616.27,41827.05,41454.54,41716.10,151710000,0.16
KSE100,2018-11-02,41701.98,42243.83,41607.16,42004.09,209720000,0.69
KSE100,2018-11-05,41892.22,41892.22,41033.87,41493.96,145500000,-1.21
KSE100,2018-11-06,41432.27,41554.31,40755.79,40958.53,142330000,-1.29
KSE100,2018-11-07,41326.74,41597.93,41231.19,41543.98,169720000,1.43
KSE100,2018-11-08,41623.58,41650.70,41284.64,41367.38,133410000,-0.43
KSE100,2018-11-09,41332.75,41567.19,41208.35,41388.88,139980000,0.05
KSE100,2018-11-12,41414.31,41572.17,41052.97,41096.33,96970000,-0.71
KSE100,2018-11-13,41112.26,41202.42,40760.59,41152.28,91310000,0.14
KSE100,2018-11-14,40874.22,41322.77,40763.44,40994.05,146560000,-0.38
KSE100,2018-11-15,41018.60,41477.90,40942.26,41428.63,145160000,1.06
KSE100,2018-11-16,41536.07,41804.81,41439.41,41660.75,107560000,0.56
KSE100,2018-11-19,41682.92,41682.92,41240.51,41352.77,68040000,-0.74
KSE100,2018-11-20,41376.42,41465.81,41214.11,41419.24,79640000,0.16
KSE100,2018-11-22,41367.89,41367.89,40795.96,40874.03,88920000,-1.32
KSE100,2018-11-23,40839.64,40899.47,40655.08,40869.28,69740000,-0.01
KSE100,2018-11-26,40882.10,41144.09,40664.17,40771.55,68880000,-0.24
KSE100,2018-11-27,40825.54,40925.43,40520.47,40894.22,70710000,0.30
KSE100,2018-11-28,40944.66,41081.23,40653.71,40704.80,76390000,-0.46
KSE100,2018-11-29,40717.95,40781.43,40462.91,40638.83,53320000,-0.16
KSE100,2018-11-30,40625.67,40936.73,40339.93,40496.03,212880000,-0.35
KSE100,2018-12-03,40383.27,40383.44,39015.62,39160.60,102660000,-3.30
KSE100,2018-12-04,38889.68,39657.96,38889.24,39602.87,140550000,1.13
KSE100,2018-12-05,39607.10,39607.10,38719.62,39303.11,87960000,-0.76
KSE100,2018-12-06,39371.09,39448.28,38247.01,38300.62,121440000,-2.55
KSE100,2018-12-07,38300.33,38651.88,37779.67,38562.05,91390000,0.68
KSE100,2018-12-10,38826.23,39438.68,38826.23,39299.62,113190000,1.91
KSE100,2018-12-11,39338.68,39338.68,38801.13,38851.96,84430000,-1.14
KSE100,2018-12-12,38770.56,38810.15,38130.07,38307.44,107040000,-1.40
KSE100,2018-12-13,38328.51,38464.79,37767.01,38011.63,57730000,-0.77
KSE100,2018-12-14,38062.64,38597.68,38033.83,38585.66,65900000,1.51
KSE100,2018-12-17,38542.41,38579.06,38203.63,38309.17,46130000,-0.72
KSE100,2018-12-18,38245.98,38323.44,37979.03,38115.81,68150000,-0.50
KSE100,2018-12-19,38051.78,38179.27,37859.18,38063.15,70420000,-0.14
KSE100,2018-12-20,38069.42,38379.69,38014.48,38236.52,81890000,0.46
KSE100,2018-12-21,38241.05,38487.37,37845.42,38251.04,98560000,0.04
KSE100,2018-12-24,38222.81,38347.25,37934.01,38308.92,57690000,0.15
KSE100,2018-12-26,38318.41,38358.08,38168.54,38218.07,61080000,-0.24
KSE100,2018-12-27,38382.24,38460.10,37701.16,37853.57,69740000,-0.95
KSE100,2018-12-28,37368.80,37368.80,36918.66,37167.02,133400000,-1.81
KSE100,2018-12-31,37071.76,37206.17,36802.40,37066.67,164220000,-0.27
KSE100,2019-01-01,37067.98,38046.98,37046.21,37995.76,63470000,2.51
KSE100,2019-01-02,38046.70,38449.04,37710.38,37795.25,88050000,-0.53
KSE100,2019-01-03,37807.99,37928.37,37374.05,37542.01,46100000,-0.67
KSE100,2019-01-04,37565.24,37813.99,37474.66,37547.49,37890000,0.01
KSE100,2019-01-07,37621.24,38626.80,37621.24,38562.40,103490000,2.70
KSE100,2019-01-08,38632.14,39148.92,38599.75,39052.50,105120000,1.27
KSE100,2019-01-09,39201.03,39267.53,38816.50,38921.69,96860000,-0.33
KSE100,2019-01-10,39023.67,39225.55,38997.55,39090.28,66450000,0.43
KSE100,2019-01-11,39116.62,39278.20,38780.18,39049.08,91600000,-0.11
KSE100,2019-01-14,39177.03,39504.49,39139.43,39412.55,83820000,0.93
KSE100,2019-01-15,39430.20,39711.92,39358.16,39614.17,89300000,0.51
KSE100,2019-01-16,39608.15,39622.47,39225.41,39271.94,69180000,-0.86
KSE100,2019-01-17,39265.66,39294.47,38780.37,39243.89,78830000,-0.07
KSE100,2019-01-18,39243.22,39390.77,39091.52,39306.50,121610000,0.16
KSE100,2019-01-21,39345.13,39812.36,39345.13,39543.77,77050000,0.60
KSE100,2019-01-22,39557.26,39959.22,39485.76,39902.21,88460000,0.91
KSE100,2019-01-23,39971.54,40198.28,39905.03,40057.85,106620000,0.39
KSE100,2019-01-24,40592.67,40609.03,40221.34,40289.16,158760000,0.58
KSE100,2019-01-25,40307.01,40379.95,40165.72,40264.78,116780000,-0.06
KSE100,2019-01-28,40277.09,40465.15,40261.39,40420.09,68020000,0.39
KSE100,2019-01-29,40421.95,40647.97,40307.23,40624.39,73700000,0.51
KSE100,2019-01-30,40644.33,40776.92,40530.69,40607.12,53850000,-0.04
KSE100,2019-01-31,40635.66,40860.79,40635.66,40799.52,125880000,0.47
KSE100,2019-02-01,40810.70,41207.97,40793.36,41112.71,127550000,0.77
KSE100,2019-02-04,41209.08,41630.13,41209.08,41614.39,138380000,1.22
KSE100,2019-02-06,41693.37,41766.93,41417.82,41505.68,118360000,-0.26
KSE100,2019-02-07,41529.25,41606.27,41289.12,41332.75,64170000,-0.42
KSE100,2019-02-08,41358.68,41453.10,40790.60,40887.35,124640000,-1.08
KSE100,2019-02-11,41038.02,41076.26,40218.37,40326.53,87570000,-1.37
KSE100,2019-02-12,40326.19,40637.26,40269.00,40596.28,91160000,0.67
KSE100,2019-02-13,40692.74,40839.09,40484.58,40544.11,102390000,-0.13
KSE100,2019-02-14,40544.99,40589.15,40318.01,40506.98,58300000,-0.09
KSE100,2019-02-15,40515.20,40646.39,40361.03,40486.67,46640000,-0.05
KSE100,2019-02-18,40605.13,40654.65,40000.11,40219.47,57940000,-0.66
KSE100,2019-02-19,40242.45,40320.58,39941.97,39957.07,56020000,-0.65
KSE100,2019-02-20,39943.99,40330.04,39688.75,40279.38,89400000,0.81
KSE100,2019-02-21,40317.66,40416.53,39882.23,40070.71,76300000,-0.52
KSE100,2019-02-22,39982.37,40082.21,39799.93,40016.13,66269999,-0.14
KSE100,2019-02-25,39990.34,40046.25,39550.65,39606.79,44190000,-1.02
KSE100,2019-02-26,39421.88,39421.88,38726.73,38821.67,104830000,-1.98
KSE100,2019-02-27,38630.12,38857.90,37330.38,38692.69,178890000,-0.33
KSE100,2019-02-28,38815.24,39149.33,38558.45,39054.60,102340000,0.94
KSE100,2019-03-01,39083.98,39713.42,39083.98,39539.01,94700000,1.24
KSE100,2019-03-04,39550.18,39841.74,39499.36,39749.74,141760000,0.53
KSE100,2019-03-05,39775.16,39955.28,39598.97,39688.51,126660000,-0.15
KSE100,2019-03-06,39718.18,39845.59,39494.88,39568.10,61610000,-0.30
KSE100,2019-03-07,39662.44,39747.18,39257.99,39294.10,46360000,-0.69
KSE100,2019-03-08,39313.75,39323.43,38866.69,38950.23,46120000,-0.88
KSE100,2019-03-11,39012.48,39146.44,38875.82,38924.11,50340000,-0.07
KSE100,2019-03-12,38937.01,39030.25,38648.12,38896.49,54160000,-0.07
KSE100,2019-03-13,38874.25,39060.58,38828.52,38928.93,67530000,0.08
KSE100,2019-03-14,38936.09,38999.39,38751.60,38808.61,58900000,-0.31
KSE100,2019-03-15,38799.91,38839.01,38187.48,38306.95,100360000,-1.29
KSE100,2019-03-18,38355.84,38882.82,38161.72,38851.95,74810000,1.42
KSE100,2019-03-19,38913.36,39011.54,38528.11,38612.37,54800000,-0.62
KSE100,2019-03-20,38600.56,38666.55,38427.64,38547.76,56160000,-0.17
KSE100,2019-03-21,38548.18,38593.48,38202.28,38384.71,55290000,-0.42
KSE100,2019-03-22,38437.17,38721.05,38389.86,38531.87,54200000,0.38
KSE100,2019-03-25,38520.35,38520.35,38053.15,38128.66,36490000,-1.05
KSE100,2019-03-26,38161.08,38372.89,38039.69,38329.13,50860000,0.53
KSE100,2019-03-27,38382.06,38981.12,38369.12,38965.01,91760000,1.66
KSE100,2019-03-28,38960.67,38960.67,38418.90,38552.95,54350000,-1.06
KSE100,2019-03-29,38555.65,38733.37,38483.46,38649.34,82770000,0.25
KSE100,2019-04-01,38633.56,38633.56,38211.08,38354.85,39700000,-0.76
KSE100,2019-04-02,38423.14,38557.74,37932.29,38036.03,65300000,-0.83
KSE100,2019-04-03,38050.80,38119.14,37855.09,38022.80,63000000,-0.03
KSE100,2019-04-04,38037.79,38042.60,37413.09,37516.11,63150000,-1.33
KSE100,2019-04-05,37517.13,37592.27,37307.14,37521.81,48070000,0.02
KSE100,2019-04-08,37552.90,37552.90,36738.96,36921.91,73330000,-1.60
KSE100,2019-04-09,36906.30,37270.58,36593.20,37129.97,108850000,0.56
KSE100,2019-04-10,37138.79,37170.36,36464.85,36579.32,73300000,-1.48
KSE100,2019-04-11,36555.20,36910.03,36499.34,36787.64,101700000,0.57
KSE100,2019-04-12,36788.89,37420.92,36741.70,37337.87,125960000,1.50
KSE100,2019-04-15,37431.00,37698.79,37281.15,37504.08,134910000,0.45
KSE100,2019-04-16,37519.57,37635.56,37339.21,37381.95,95320000,-0.33
KSE100,2019-04-17,37385.04,37418.67,36692.21,36752.57,123090000,-1.68
KSE100,2019-04-18,36737.51,36919.95,36419.36,36811.86,151840000,0.16
KSE100,2019-04-19,36827.08,37729.12,36818.16,37292.47,139070000,1.31
KSE100,2019-04-22,37474.80,37479.27,36839.29,36901.69,104280000,-1.05
KSE100,2019-04-23,36901.24,36911.61,36136.11,36404.03,95420000,-1.35
KSE100,2019-04-24,36375.22,36733.05,36332.28,36504.25,93220000,0.28
KSE100,2019-04-25,36520.00,36914.41,36515.16,36796.03,84270000,0.80
KSE100,2019-04-26,36806.86,37158.35,36787.44,37130.63,109320000,0.91
KSE100,2019-04-29,37201.59,37437.72,36949.92,37026.27,132610000,-0.28
KSE100,2019-04-30,36993.38,37037.30,36708.20,36784.44,82530000,-0.65
KSE100,2019-05-02,36776.22,36857.75,36508.22,36547.63,50970000,-0.64
KSE100,2019-05-03,36544.90,36556.42,36071.10,36122.95,48580000,-1.16
KSE100,2019-05-06,36127.08,36191.43,35570.38,35605.42,54350000,-1.43
KSE100,2019-05-07,35597.80,35806.33,35491.20,35631.06,54580000,0.07
KSE100,2019-05-08,35666.78,35697.73,34849.84,35035.03,86780000,-1.67
KSE100,2019-05-09,35025.23,35300.26,34828.94,34887.64,60130000,-0.42
KSE100,2019-05-10,34856.43,34875.70,34646.97,34716.53,30120000,-0.49
KSE100,2019-05-13,34850.59,35227.92,33779.66,33900.38,89960000,-2.35
KSE100,2019-05-14,33932.93,34067.27,33691.66,33885.09,82180000,-0.05
KSE100,2019-05-15,33998.92,34443.91,33946.93,34291.65,92190000,1.20
KSE100,2019-05-16,34361.39,34416.46,33574.85,33971.12,85080000,-0.93
KSE100,2019-05-17,33933.67,33944.16,33005.99,33166.62,63320000,-2.37
KSE100,2019-05-20,33037.18,33322.39,32352.40,33250.54,132060000,0.25
KSE100,2019-05-21,33260.94,33549.62,32852.23,33442.10,127620000,0.58
KSE100,2019-05-22,33618.29,34698.56,33618.29,34637.14,140770000,3.57
KSE100,2019-05-23,35086.46,35631.13,34897.68,35581.34,164340000,2.73
KSE100,2019-05-24,35635.17,35766.70,35435.91,35703.81,110420000,0.34
KSE100,2019-05-27,35818.33,35892.29,35610.41,35697.37,94510000,-0.02
KSE100,2019-05-28,35690.61,35709.12,34900.07,34949.28,122790000,-2.10
KSE100,2019-05-29,35083.36,35993.61,35083.36,35959.43,151480000,2.89
KSE100,2019-05-30,36218.83,36536.78,35655.25,35974.79,176400000,0.04
KSE100,2019-06-03,35890.48,35890.48,35425.32,35505.29,92620000,-1.31
KSE100,2019-06-10,35505.29,35505.29,34468.16,34567.55,74890000,-2.64
KSE100,2019-06-11,34567.55,34798.60,34267.59,34659.85,93100000,0.27
KSE100,2019-06-12,34617.62,35137.56,34608.32,34937.93,113580000,0.80
KSE100,2019-06-13,34880.34,35501.37,34858.14,35403.07,118530000,1.33
KSE100,2019-06-14,35443.40,35659.35,35295.64,35572.95,129020000,0.48
KSE100,2019-06-17,35601.39,35625.47,35110.73,35168.82,87300000,-1.14
KSE100,2019-06-18,35166.09,35186.09,34608.61,34681.72,82050000,-1.39
KSE100,2019-06-19,34673.53,34813.90,34522.41,34656.12,74200000,-0.07
KSE100,2019-06-20,34691.80,35061.54,34645.96,34995.91,92010000,0.98
KSE100,2019-06-21,35106.58,35207.59,35036.62,35125.25,81670000,0.37
KSE100,2019-06-24,35147.18,35194.64,34368.46,34471.95,58100000,-1.86
KSE100,2019-06-25,34416.62,34450.86,33984.60,34190.62,106960000,-0.82
KSE100,2019-06-26,34261.32,34290.58,33731.94,34088.56,115480000,-0.30
KSE100,2019-06-27,34101.39,34261.92,33521.38,33774.42,111730000,-0.92
KSE100,2019-06-28,33776.38,33936.23,33409.50,33901.58,149240000,0.38
KSE100,2019-07-01,33963.89,34068.58,33825.85,33996.33,37680000,0.28
KSE100,2019-07-02,34013.28,34340.23,33918.97,34307.11,73910000,0.91
KSE100,2019-07-03,34320.93,34938.44,34320.93,34896.55,99350000,1.72
KSE100,2019-07-04,35132.54,35279.32,34466.62,34570.62,88950000,-0.93
KSE100,2019-07-05,34525.67,34536.70,34062.98,34190.02,42350000,-1.10
KSE100,2019-07-08,34184.57,34229.63,33686.20,33742.68,46790000,-1.31
KSE100,2019-07-09,33750.85,34051.01,33656.21,33855.58,48350000,0.33
KSE100,2019-07-10,33887.27,33955.00,33796.91,33840.05,25850000,-0.05
KSE100,2019-07-11,33879.14,33957.79,33724.98,33875.40,23390000,0.10
KSE100,2019-07-12,33865.68,34001.76,33599.48,33672.49,43370000,-0.60
KSE100,2019-07-15,33644.53,33646.59,32895.82,32958.35,52230000,-2.12
KSE100,2019-07-16,32914.92,33093.79,32604.64,32972.02,119500000,0.04
KSE100,2019-07-17,33028.93,33381.32,32835.05,32981.99,93840000,0.03
KSE100,2019-07-18,32949.25,33014.74,32223.54,32309.54,71670000,-2.04
KSE100,2019-07-19,32251.51,32549.31,31901.28,32458.77,106390000,0.46
KSE100,2019-07-22,32625.27,32723.68,32391.55,32584.55,38190000,0.39
KSE100,2019-07-23,32602.00,32758.44,32455.10,32715.88,79620000,0.40
KSE100,2019-07-24,32726.15,32765.08,32348.91,32401.40,72690000,-0.96
KSE100,2019-07-25,32484.35,32502.22,32150.26,32446.40,54380000,0.14
KSE100,2019-07-26,32438.51,32439.16,32031.98,32103.27,67300000,-1.06
KSE100,2019-07-29,32103.27,32122.09,31717.76,31734.23,37370000,-1.15
KSE100,2019-07-30,31734.23,31774.21,31485.76,31658.12,40950000,-0.24
KSE100,2019-07-31,31658.12,31968.78,31545.26,31938.48,,0.89
KSE100,2019-08-01,31938.48,32060.58,31780.92,31839.11,,-0.31
KSE100,2019-08-02,31839.11,31842.30,31434.14,31666.41,,-0.54
KSE100,2019-08-05,31666.41,31666.41,30978.96,31180.80,,-1.53
KSE100,2019-08-06,31180.80,31330.04,30946.73,31000.67,,-0.58
KSE100,2019-08-07,31000.67,31000.67,30229.38,30277.45,,-2.33
KSE100,2019-08-08,30277.45,30277.45,29400.28,29737.98,,-1.78
KSE100,2019-08-09,29737.98,30034.68,29332.80,29429.07,,-1.04
KSE100,2019-08-16,29429.07,29429.07,28691.79,28764.63,,-2.26
KSE100,2019-08-19,28764.63,29609.16,28670.98,29562.42,,2.77
KSE100,2019-08-20,29562.42,30503.11,29562.42,30419.22,,2.90
KSE100,2019-08-21,30419.22,31101.31,30419.22,30972.75,,1.82
KSE100,2019-08-22,30972.75,31913.32,30972.75,31884.45,,2.94
KSE100,2019-08-23,31884.45,32100.56,31225.06,31350.01,,-1.68
KSE100,2019-08-26,31350.02,31350.02,30410.54,30520.60,,-2.65
KSE100,2019-08-27,30520.60,30641.84,29952.73,30584.85,,0.21
KSE100,2019-08-28,30584.85,31112.82,30551.91,30637.71,,0.17
KSE100,2019-08-29,30637.71,30808.44,30111.56,30158.96,,-1.56
KSE100,2019-08-30,30158.96,30309.64,29559.82,29672.12,,-1.61
KSE100,2019-09-02,29672.12,30178.57,29672.12,30057.29,,1.30
KSE100,2019-09-03,30057.29,30247.32,29739.58,29809.68,,-0.82
KSE100,2019-09-04,29809.68,30378.13,29468.29,30244.73,,1.46
KSE100,2019-09-05,30244.73,30743.62,30145.35,30214.77,,-0.10
KSE100,2019-09-06,30214.77,30550.93,30011.50,30467.20,,0.84
KSE100,2019-09-11,30467.20,31019.81,30467.20,30954.83,,1.60
KSE100,2019-09-12,30954.83,31846.68,30950.85,31546.61,,1.91
KSE100,2019-09-13,31546.61,31630.07,31279.83,31481.31,,-0.21
KSE100,2019-09-16,31481.31,31954.56,31481.31,31928.55,,1.42
KSE100,2019-09-17,31928.55,32106.19,31769.98,31908.92,,-0.06
KSE100,2019-09-18,31908.92,31908.92,31508.75,31555.47,,-1.11
KSE100,2019-09-19,31555.47,32235.29,31475.00,32184.03,,1.99
KSE100,2019-09-20,32184.03,32332.73,32055.30,32111.10,,-0.23
KSE100,2019-09-23,32111.10,32147.65,31710.00,31751.21,,-1.12
KSE100,2019-09-24,31751.21,31892.23,31436.22,31829.24,,0.25
KSE100,2019-09-25,31829.24,31867.79,31472.02,31565.21,,-0.83
KSE100,2019-09-26,31565.21,31592.11,31272.06,31433.89,,-0.42
KSE100,2019-09-27,31433.89,32085.73,31368.81,32070.81,,2.03
KSE100,2019-09-30,32070.81,32395.09,31929.62,32078.85,,0.03
KSE100,2019-10-01,32078.85,32290.39,32002.11,32254.32,,0.55
KSE100,2019-10-02,32254.32,32388.73,32180.71,32363.35,,0.34
KSE100,2019-10-03,32363.35,32833.54,32279.86,32752.25,,1.20
KSE100,2019-10-04,32752.26,33053.79,32699.24,33033.32,,0.86
KSE100,2019-10-07,33033.32,33850.96,32947.22,33636.82,,1.83
KSE100,2019-10-08,33636.82,33872.18,33409.12,33476.62,,-0.48
KSE100,2019-10-09,33476.62,33604.16,33339.32,33523.74,,0.14
KSE100,2019-10-10,33523.74,34047.11,33523.74,34027.70,,1.50
KSE100,2019-10-11,34027.70,34689.30,34027.70,34475.69,,1.32
KSE100,2019-10-14,34475.69,34697.34,34124.81,34186.26,,-0.84
KSE100,2019-10-15,34186.26,34259.23,33929.19,34083.53,,-0.30
KSE100,2019-10-16,34083.53,34434.06,34083.53,34281.09,,0.58
KSE100,2019-10-17,34281.09,34361.45,33836.97,33898.56,,-1.12
KSE100,2019-10-18,33898.56,34096.39,33667.80,33870.15,,-0.08
KSE100,2019-10-21,33870.15,33885.47,33074.86,33084.73,,-2.32
KSE100,2019-10-22,33084.73,33240.10,32960.65,33198.96,,0.35
KSE100,2019-10-23,33198.96,33639.76,33198.96,33439.69,,0.73
KSE100,2019-10-24,33439.69,33862.64,33439.69,33762.48,,0.97
KSE100,2019-10-25,33762.48,33943.81,33597.86,33657.46,,-0.31
KSE100,2019-10-28,33657.46,34008.35,33572.36,33861.59,,0.61
KSE100,2019-10-29,33861.59,34016.55,33715.97,33797.51,,-0.19
KSE100,2019-10-30,33797.51,33951.48,33670.70,33761.41,,-0.11
KSE100,2019-10-31,33761.41,34306.00,33761.41,34203.68,,1.31
KSE100,2019-11-01,34203.68,34489.51,34108.10,34377.61,,0.51
KSE100,2019-11-04,34377.61,35309.01,34377.61,35277.46,,2.62
KSE100,2019-11-05,35277.46,35608.77,35243.22,35358.31,,0.23
KSE100,2019-11-06,35358.31,35985.21,35358.31,35653.33,,0.83
KSE100,2019-11-07,35653.33,35834.24,35458.10,35758.52,,0.30
KSE100,2019-11-08,35758.52,36048.52,35758.52,35978.16,,0.61
KSE100,2019-11-11,35978.16,36817.73,35978.16,36803.10,,2.29
KSE100,2019-11-12,36803.10,37171.04,36672.22,36765.56,,-0.10
KSE100,2019-11-13,36765.56,37289.41,36481.03,37166.96,,1.09
KSE100,2019-11-14,37166.96,37507.02,37130.01,37243.20,,0.21
KSE100,2019-11-15,37243.20,37634.75,37225.61,37583.89,,0.91
KSE100,2019-11-18,37583.89,38452.73,37583.89,38411.56,,2.20
KSE100,2019-11-19,38411.56,38911.46,38393.61,38564.37,,0.40
KSE100,2019-11-20,38564.37,38661.71,37977.63,38037.68,,-1.37
KSE100,2019-11-21,38037.68,38096.56,37033.45,37101.31,,-2.46
KSE100,2019-11-22,37101.31,37948.37,36953.96,37925.79,,2.22
KSE100,2019-11-25,37925.79,38293.08,37839.03,38212.28,,0.76
KSE100,2019-11-26,38212.28,38568.05,37535.89,37795.05,,-1.09
KSE100,2019-11-27,37795.05,38122.72,37671.63,38122.72,,0.87
KSE100,2019-11-28,38122.72,38847.19,38122.72,38706.27,,1.53
KSE100,2019-11-29,38706.27,39452.76,38706.27,39287.65,,1.50
KSE100,2019-12-02,39287.65,40144.12,39287.65,40124.22,,2.13
KSE100,2019-12-03,40124.22,40444.05,39725.70,39788.73,,-0.84
KSE100,2019-12-04,39788.73,40306.55,39659.43,40270.52,,1.21
KSE100,2019-12-05,40270.52,40809.31,40270.52,40641.10,,0.92
KSE100,2019-12-06,40641.10,40987.76,40595.96,40732.25,,0.22
